"Наименование","ДатаПоставки","Цена","ОбъемЗаказа"
"Ось 3536.03.00.001","2020-03-15 00:00:00","305732,4841","2"
"Ось 3536.03.00.001","2019-01-20 00:00:00","361656,6879","1"
"Ось 3536.05.12.081","20.02.2021","630573,2484","1"
"Ось 3536.05.12.081","2021-03-05 00:00:00","630573,2484","1"
"Ось 3536.05.12.081","2019-05-15 00:00:00","630573,2484","2"
"Ось 3536.05.12.081","2022-02-28 00:00:00","934858,5987","1"
"Ось 3536.05.12.081","2022-04-20 00:00:00","756687,8981","2"
"Ось 3536.05.12.081","2020-03-31 00:00:00","630573,2484","2"
"Ось 3536.05.12.081","11.03.2020","630573,2484","2"
"Ось 3536.05.12.081","11.04.2019","630573,2484","1"
"ОСЬ 3536.05.12.081 НАТЯЖНАЯ","2017-01-31 00:00:00","444585,9873","1"
"ОСЬ 3536.05.12.081 НАТЯЖНАЯ","2017-03-20 00:00:00","444585,9873","1"
"ОСЬ 3536.05.12.081 НАТЯЖНАЯ","2017-03-31 00:00:00","449044,586","1"
"Ось 3536.38.00.005","2019-02-15 00:00:00","20382,16561","1"
"Ось 3536.38.00.005","2019-11-15 00:00:00","20382,16561","3"
"Ось 3536.38.00.005","2019-02-20 00:00:00","20382,16561","2"
"ОСЬ 3536.38.00.005 НАП.ПОЛУБЛОКА","2017-11-30 00:00:00","26114,64968","2"
"Ось 3537.03.00.002 ","16.12.2019","45891,71975","1"
"Ось 3537.03.00.002 ","2019-04-30 00:00:00","45891,71975","1"
"Ось 3537.03.00.002 ","2019-12-26 00:00:00","45891,71975","1"
"Ось 3537.12.00.005 ","2019-08-08 00:00:00","34494,26752","2"
"Ось 3537.12.00.005 ","09.08.2019","34494,26752","2"
"Ось 3537.25.00.031 ","2021-09-20 00:00:00","49681,52866","6"
"Ось 3537.25.00.031 ","13.07.2021","49681,52866","6"
"Ось 3537.25.00.031 ","06.12.2021","55732,48408","6"
"Ось 3537.25.00.031 ","2021-12-15 00:00:00","55732,48408","6"
"Ось 3537.67.01.006 ","2021-04-10 00:00:00","117751,5924","2"
"Ось 3537.67.01.006 ","11.04.2021","117751,5924","2"
"Ось 3537.67.01.006 ","2021-12-31 00:00:00","117751,5924","4"
"Ось 3537.70.07.005-04 ","2022-03-10 00:00:00","4737,579618","72"
"Ось 3546.03.04.005 ","2019-02-04 00:00:00","52038,21656","2"
"Ось 3546.03.04.005 ","2019-02-04 00:00:00","50318,47134","2"
"Ось 3548.03.03.005 ","2021-06-15 00:00:00","87579,61783","1"
"Ось 3548.03.03.005 ","12.08.2019","79617,83439","1"
"Ось 3548.03.03.005 ","2019-05-05 00:00:00","79617,83439","1"
"ОСЬ 3711.01.00.009 ","2016-12-20 00:00:00","38216,56051","2"
"ОСЬ 3711.01.00.012 ","2016-12-20 00:00:00","34184,71338","4"
"ОСЬ 3711.01.02.009 ","2016-11-05 00:00:00","2445,859873","10"
"ОСЬ 3711.01.02.009 ","2016-11-15 00:00:00","1910,828025","10"
"Ось 3711.21.00.001","2021-12-05 00:00:00","39490,44586","5"
"Ось 3711.21.00.001","23.07.2020","39490,44586","2"
"Ось 3711.21.00.001","2019-07-15 00:00:00","39490,44586","4"
"Ось 3711.21.00.001","2020-08-05 00:00:00","39490,44586","2"
"Ось 3711.21.00.016 ","2020-03-05 00:00:00","75286,6242","4"
"Ось 3711.21.00.016 ","2018-08-31 00:00:00","105853,5032","4"
"Ось 3711.21.00.016 ","2019-04-10 00:00:00","116949,0446","2"
"Ось 3711.21.00.016 ","2019-07-31 00:00:00","75286,6242","4"
"Ось 3711.21.00.016 ","2018-04-30 00:00:00","102021,0191","4"
"Ось 3711.21.00.016 ","2019-04-20 00:00:00","116949,0446","2"
"Ось 3711.21.00.016 ","20.05.2019","116949,0446","2"
"ОСЬ 3711.33.00.007 ","2018-04-05 00:00:00","39201,91083","2"
"ОСЬ 3711.33.00.007 ","2018-07-17 00:00:00","39201,91083","2"
"Ось 3712.05.02.002","2018-12-05 00:00:00","274059,8726","2"
"Ось 3712.05.02.002","2019-06-10 00:00:00","274059,8726","8"
"Ось 3712.05.02.002","2018-08-30 00:00:00","274059,8726","1"
"Ось 3712.05.02.002","2019-03-01 00:00:00","189808,9172","8"
"Ось 3712.05.02.002 ","2022-04-12 00:00:00","165528,6624","6"
"Ось 3712.05.02.002 ","03.12.2021","165528,6624","2"
"Ось 3712.05.02.002 ","23.07.2021","189808,9172","3"
"Ось 3712.05.02.002 ","2020-04-04 00:00:00","189808,9172","1"
"Ось 3712.05.02.002 ","2021-09-20 00:00:00","189808,9172","4"
"Ось 3712.05.02.002 ","2020-12-20 00:00:00","189808,9172","2"
"Ось 3712.05.02.002 ","2019-04-15 00:00:00","189808,9172","2"
"Ось 3712.05.02.002 ","2022-03-20 00:00:00","165528,6624","2"
"Ось 3712.05.02.002 ","28.05.2021","189808,9172","1"
"Ось 3712.05.02.002 ","10.02.2021","189808,9172","1"
"Ось 3712.05.02.002 ","18.12.2020","189808,9172","1"
"Ось 3712.05.02.002 ","08.11.2020","189808,9172","1"
"Ось 3712.05.02.002 ","08.11.2018","274059,8726","2"
"Ось 3712.05.02.002 ","22.08.2018","274059,8726","1"
"Ось 3712.05.02.002 ","2021-07-05 00:00:00","189808,9172","1"
"Ось 3712.05.02.002 ","2021-02-06 00:00:00","189808,9172","1"
"ОСЬ D220 ОБОЙМА-КОРОМЫСЛО 3711.21.00.001","2016-12-20 00:00:00","30535,03185","2"
"ОСЬ НАПОРНАЯ 3536.03.00.001","2017-10-20 00:00:00","210191,0828","1"
"ОСЬ НАПОРНАЯ 3536.03.00.001","2017-09-25 00:00:00","292542,6752","1"
"ОСЬ НАПОРНАЯ 3536.03.00.001","2017-06-13 00:00:00","281885,3503","1"
"ОСЬ НАПОРНАЯ 3536.03.00.001","2017-05-28 00:00:00","281885,3503","1"
"ОСЬ НАПОРНАЯ 3536.03.00.001","2017-05-20 00:00:00","281885,3503","1"
"ОСЬ НАПОРНАЯ 3536.03.00.001","2017-01-10 00:00:00","281885,3503","1"
"ОСЬ НАПОРНАЯ 3536.03.00.001","2016-03-31 00:00:00","296433,121","1"
"ОСЬ НАПОРНАЯ 3536.03.00.001","2017-07-31 00:00:00","281885,3503","1"
"ОСЬ НАПОРНАЯ 3536.03.00.001","2017-05-30 00:00:00","281885,3503","2"
"ОСЬ НАПОРНАЯ 3536.03.00.001","2017-10-30 00:00:00","292542,6752","1"
"Ось напорная 3537.03.04.003 ","2023-12-31 00:00:00","728993,6306","1"
"Ось напорная 3537.03.04.003 ","2023-12-31 00:00:00","728993,6306","1"
"Ось напорная 3537.03.04.003 ","2022-01-10 00:00:00","728993,6306","1"
"Ось напорная 3546.03.04.002 ","2020-07-05 00:00:00","729958,5987","1"
"Ось напорная 3546.03.04.002 ","2019-01-31 00:00:00","729958,5987","1"
"Ось напорная 3546.03.04.002 ","2019-08-20 00:00:00","729958,5987","1"
"Ось напорная 3546.03.04.002 ","2019-08-20 00:00:00","729958,5987","1"
"Ось напорная 3546.03.04.002 ","19.09.2018","671296,1783","1"
"Ось напорная 3546.03.04.002 ","2018-09-15 00:00:00","671296,1783","1"
"Ось напорная 3546.03.04.002 ","31.01.2019","729958,5987","1"
"Ось напорная 3546.03.04.002 ","19.08.2019","729958,5987","1"
"Ось напорная 3546.03.04.002 ","31.10.2019","729958,5987","1"
"Ось напорная 3546.03.04.002 ","02.07.2020","729958,5987","1"
"Ось напорная 3546.03.04.002 ","2019-11-05 00:00:00","729958,5987","1"
"Ось напорная 3546.03.04.021 ","2020-03-30 00:00:00","700636,9427","1"
"Ось напорная 3546.03.04.021 ","2019-03-10 00:00:00","837904,4586","1"
"Ось напорная 3546.03.04.021 ","2019-06-30 00:00:00","837904,4586","1"
"Ось напорная 3546.03.04.021 ","2020-01-10 00:00:00","879798,7261","1"
"Ось напорная 3546.03.04.021 ","2020-01-10 00:00:00","837904,4586","1"
"Ось напорная 3546.03.04.021 ","24.06.2019","837904,4586","1"
"Ось напорная 3546.03.04.021 ","28.03.2020","700636,9427","1"
"Ось напорная 3546.03.04.021 ","2018-08-30 00:00:00","596348,4076","1"
"Ось напорная 3546.03.04.100-Р1 ","2019-01-31 00:00:00","2418003,185","1"
"ОСЬ НАТЯЖНАЯ 1080.33.17 ","2017-08-31 00:00:00","163057,3248","1"
"ОСЬ НАТЯЖНАЯ 1080.33.17 ","2017-07-20 00:00:00","163057,3248","1"
"ОСЬ НАТЯЖНАЯ 3519.05.02.081","2017-05-28 00:00:00","591143,3121","1"
"ОСЬ НАТЯЖНАЯ 3519.05.02.081","2017-05-20 00:00:00","568407,6433","1"
"ОСЬ НАТЯЖНАЯ 3519.05.02.081","2016-12-15 00:00:00","323566,879","1"
"ОСЬ НАТЯЖНАЯ 3519.05.02.081","2017-02-20 00:00:00","323566,879","1"
"ОСЬ НАТЯЖНАЯ 3519.05.02.081","2016-06-10 00:00:00","323566,879","1"
"ОСЬ НАТЯЖНАЯ 3519.05.02.081","2016-11-25 00:00:00","323566,879","1"
"ОСЬ НАТЯЖНАЯ 3519.05.02.081","2017-03-30 00:00:00","568407,6433","1"
"ОСЬ НАТЯЖНАЯ 3519.05.02.081","2016-02-15 00:00:00","323566,879","1"
"ОСЬ ОПОРН КОЛЕСА 3519.05.02.082 ","2017-01-01 00:00:00","37834,3949","2"
"ОСЬ ОПОРН КОЛЕСА 3519.05.02.082 ","2017-03-20 00:00:00","37834,3949","2"
"ОСЬ ОПОРН КОЛЕСА 3519.05.02.082 ","2017-04-10 00:00:00","103617,8344","8"
"ОСЬ ОПОРН КОЛЕСА 3519.05.02.082 ","2017-03-30 00:00:00","27264,96815","2"
"ОСЬ ОПОРН КОЛЕСА 3519.05.02.082 ","2017-04-10 00:00:00","103617,8344","4"
"ОСЬ ОСЬ 3519.21.00.009","2016-12-30 00:00:00","6242,038217","16"
"ОСЬ ОСЬ 3519.21.00.009","2016-06-10 00:00:00","6242,038217","10"
"ОСЬ ОСЬ 3519.21.00.009","2016-06-10 00:00:00","6242,038217","16"
"ОСЬ ОСЬ 3519.21.00.009","2016-11-25 00:00:00","6242,038217","10"
"ОСЬ ПЕТЛЯ-ДНИЩЕ 3711.01.02.005","2016-12-20 00:00:00","15382,16561","4"
"ОСЬ ПОДВЕСКА КОВША 3711.21.00.002","2016-12-20 00:00:00","31535,03185","2"
"ОСЬ ПОДВЕСКА КОВША 3711.21.00.002","2017-05-17 00:00:00","39108,28025","2"
"Ось Рудгор 005.01.01.1036","2018-09-05 00:00:00","13949,04459","3"
"Ось ТРМЗ 3519.05.02.081","2018-11-05 00:00:00","660298,0892","1"
"Ось ТРМЗ 3519.05.02.081","2018-11-06 00:00:00","273885,3503","1"
"Ось ТРМЗ 3519.05.02.081","2018-03-10 00:00:00","270700,6369","1"
"Ось ТРМЗ 3519.05.02.081","2019-06-10 00:00:00","670456,051","2"
"Ось ТРМЗ 3519.05.02.081","2019-06-19 00:00:00","595541,4013","2"
"Ось ТРМЗ 3519.05.02.081","2018-12-10 00:00:00","273885,3503","1"
"Ось ТРМЗ 3519.05.02.081","2018-05-30 00:00:00","273885,3503","1"
"Ось ТРМЗ 3519.21.00.006","2018-07-17 00:00:00","31152,86624","2"
"Ось ТРМЗ 3532.21.00.012","2018-03-26 00:00:00","11783,43949","5"
"Ось ТРМЗ 3532.21.00.012","2018-04-30 00:00:00","11656,05096","1"
"Ось ТРМЗ 3532.21.00.012","2018-03-26 00:00:00","11783,43949","5"
"Ось ТРМЗ 3532.21.00.012","2018-06-21 00:00:00","9121,019108","5"
"Ось ТРМЗ 3532.21.00.012","2018-05-31 00:00:00","11656,05096","4"
"П/муфта 1080.30.06","2021-05-12 00:00:00","7777,070064","4"
"П/МУФТА 1080.30.06 ВЕДОМ","2015-08-31 00:00:00","5095,541401","1"
"П/МУФТА 3536.58.00.210","2018-02-05 00:00:00","24000","1"
"П/МУФТА 3537.11.01.151","2016-10-15 00:00:00","1443,312102","1"
"П/МУФТА 3537.11.01.151","2016-04-30 00:00:00","1443,312102","1"
"П/МУФТА 3537.11.01.151","2016-04-30 00:00:00","1443,312102","1"
"П/МУФТА 3537.11.01.151","2016-05-15 00:00:00","1443,312102","1"
"П/МУФТА 3537.11.01.151","2016-05-15 00:00:00","1443,312102","1"
"П/МУФТА 3537.11.01.151","2016-06-15 00:00:00","1443,312102","2"
"П/МУФТА 3537.11.01.151","2016-06-15 00:00:00","1443,312102","2"
"П/МУФТА 3537.11.01.151","2016-07-15 00:00:00","1443,312102","1"
"П/МУФТА 3537.11.01.151","2016-08-15 00:00:00","1443,312102","1"
"П/МУФТА 3537.11.01.151","2016-11-15 00:00:00","1443,312102","1"
"П/МУФТА 3537.11.01.151","2016-04-30 00:00:00","1443,312102","1"
"П/МУФТА 3537.11.01.151","2016-09-15 00:00:00","1443,312102","1"
"П/муфта 3537.14.01.008 ","2021-04-15 00:00:00","6242,038217","1"
"П/муфта 3537.14.01.008 ","2021-04-05 00:00:00","6242,038217","1"
"П/муфта 3537.14.01.008 ","2021-06-30 00:00:00","6242,038217","1"
"П/муфта 3537.14.01.008 ","2021-04-10 00:00:00","6242,038217","1"
"П/муфта 3537.14.01.008 ","07.01.2021","6210,191083","1"
"П/МУФТА 3548.09.00.120","2018-03-15 00:00:00","36458,59873","1"
"П/муфта 3548.10.00.210 ","11.03.2019","47770,70064","1"
"П/муфта 3711.03.10.210 ","2021-05-30 00:00:00","152866,242","1"
"П/муфта 3711.09.00.210 ","17.05.2021","152866,242","1"
"П/муфта 3711.09.00.210 ","2021-05-30 00:00:00","152866,242","1"
"П/МУФТА 8ЛЖ 255.078-04 ВЕДУЩ","2017-05-25 00:00:00","54745,85987","8"
"П/МУФТА 8ЛЖ 255.078-04 ВЕДУЩ","2017-01-31 00:00:00","54745,85987","10"
"П/МУФТА 8ЛЖ 255.078-04 ВЕДУЩ","2016-12-10 00:00:00","54745,85987","8"
"П/МУФТА 8ЛЖ 255.078-04 ВЕДУЩ","2016-03-10 00:00:00","54745,85987","3"
"П/муфта 8ЛЖ.255.076-03 ","15.05.2019","43051,92357","3"
"П/МУФТА ВЕДОМАЯ 3555.11.01.151","2016-04-10 00:00:00","3025,477707","3"
"П/муфта ведущ. ОДК 3547.00.04.381 ","01.08.2019","6369,426752","4"
"П/муфта ведущ. ОДК 3547.00.04.381 ","2021-04-15 00:00:00","7324,840764","1"
"П/муфта ведущ. ОДК 3547.00.04.381 ","07.06.2018","7734,394904","1"
"П/муфта ведущ. ОДК 3547.00.04.381 ","27.03.2021","7324,840764","1"
"П/МУФТА ВЕДУЩАЯ 3519.11.09.108","2018-02-05 00:00:00","2356,687898","15"
"П/МУФТА ВЕДУЩАЯ ЖАИЕ.751381.001-02","2021-05-15 00:00:00","55414,01274","1"
"П/муфта ЖАИЕ.751381.002-04","2021-05-15 00:00:00","28662,42038","1"
"П/МУФТА ЗУБЧ 093-56.17.0111","2017-03-10 00:00:00","23598,72611","3"
"П/МУФТА ОДК ВЕДУЩ 3547.00.04.381","2018-08-05 00:00:00","7734,394904","1"
"П/МУФТА ОДК ВЕДУЩ 3547.00.04.381","2018-05-31 00:00:00","7734,394904","1"
"П/цил. 11078.17.240-2СБ ","2021-08-20 00:00:00","152866,242","1"
"П/цил. 11078.17.240-2СБ ","21.08.2021","152866,242","1"
"П/цил. 11078.17.240СБ ","2021-08-20 00:00:00","152866,242","1"
"П/цил. 3537.09.09.200-01","17.07.2020","33670,70064","2"
"П/цил. 3537.09.09.200СБ ","19.03.2020","44267,51592","2"
"П/цил.3519.09.02.400-01","05.08.2020","19426,75159","1"
"П/цил.3519.09.02.400-01","2020-08-02 00:00:00","19426,75159","1"
"П/цил.3551.17.00.300-02","16.03.2018","71420,38217","1"
"П/цил.3551.17.00.300-02","2020-04-30 00:00:00","45541,40127","2"
"П/цил.3551.17.00.300-02","06.08.2020","45541,40127","2"
"П/цил.3551.17.00.300-02","2020-08-15 00:00:00","45541,40127","3"
"П/цил.3551.17.00.300-02","06.05.2020","45541,40127","2"
"Палец  3712.05.17.003","2018-06-10 00:00:00","3630,573248","100"
"Палец 00.3712-УР20КМ","26.02.2020","3407,643312","38"
"Палец 00.3712-УР20КМ","18.09.2021","3681,528662","10"
"Палец 00.3712-УР20КМ","2020-05-25 00:00:00","3407,643312","30"
"Палец 00.3712-УР20КМ","26.11.2021","3681,528662","4"
"Палец 00.3712-УР20КМ","2019-12-25 00:00:00","3407,643312","20"
"Палец 00.3712-УР20КМ","2020-07-05 00:00:00","3407,643312","10"
"Палец 00.3712-УР20КМ","01.07.2019","3407,643312","28"
"Палец 00.3712-УР20КМ","2021-12-20 00:00:00","3681,528662","4"
"Палец 00.3712-УР20КМ","2019-07-06 00:00:00","3407,643312","100"
"Палец 00.3712-УР20КМ","04.07.2019","3407,643312","12"
"Палец 00.3712-УР20КМ","2021-10-10 00:00:00","3681,528662","10"
"Палец 00.3712-УР20КМ","2020-03-10 00:00:00","3407,643312","50"
"Палец 00.3712-УР20КМ","2020-09-05 00:00:00","3407,643312","150"
"Палец 00.3712-УР20КМ","08.07.2019","3407,643312","69"
"Палец 00.3712-УР20КМ","2019-07-06 00:00:00","3407,643312","10"
"Палец 01.3712-УР20КМ","21.12.2019","2675,159236","33"
"Палец 01.3712-УР20КМ","2021-04-05 00:00:00","2675,159236","3"
"Палец 01.3712-УР20КМ","2021-11-15 00:00:00","2866,242038","100"
"Палец 01.3712-УР20КМ","2021-11-15 00:00:00","2866,242038","4"
"Палец 01.3712-УР20КМ","2021-10-15 00:00:00","2866,242038","4"
"Палец 01.3712-УР20КМ","2021-04-15 00:00:00","2675,159236","6"
"Палец 01.3712-УР20КМ","2021-10-27 00:00:00","2675,159236","2"
"Палец 01.3712-УР20КМ","2021-10-20 00:00:00","2675,159236","2"
"Палец 01.3712-УР20КМ","2021-06-01 00:00:00","2675,159236","1"
"Палец 01.3712-УР20КМ","2019-11-05 00:00:00","2675,159236","20"
"Палец 01.3712-УР20КМ","2021-04-05 00:00:00","2675,159236","3"
"Палец 01.3712-УР20КМ","2021-06-10 00:00:00","2675,159236","3"
"Палец 01.3712-УР20КМ","2021-10-23 00:00:00","2675,159236","4"
"Палец 01.3712-УР20КМ","2021-06-15 00:00:00","2675,159236","4"
"Палец 01.3712-УР20КМ","2021-10-20 00:00:00","2675,159236","4"
"Палец 01.3712-УР20КМ","2019-09-25 00:00:00","2675,159236","10"
"Палец 01.3712-УР20КМ","2021-09-10 00:00:00","2675,159236","4"
"Палец 01.3712-УР20КМ","2021-02-02 00:00:00","2675,159236","10"
"Палец 01.3712-УР20КМ","2021-06-20 00:00:00","2675,159236","2"
"Палец 01.3712-УР20КМ","2021-05-28 00:00:00","2675,159236","6"
"Палец 01.3712-УР20КМ","2021-07-05 00:00:00","2675,159236","44"
"Палец 01.3712-УР20КМ","2021-09-02 00:00:00","2675,159236","10"
"Палец 01.3712-УР20КМ","2020-03-10 00:00:00","2675,159236","50"
"Палец 01.3712-УР20КМ","2021-07-04 00:00:00","2675,159236","6"
"Палец 01.3712-УР20КМ","2020-03-10 00:00:00","2675,159236","1"
"Палец 01.3712-УР20КМ","25.09.2019","2675,159236","10"
"Палец 01.3712-УР20КМ","25.10.2019","2675,159236","20"
"Палец 01.3712-УР20КМ","06.12.2019","2675,159236","17"
"Палец 01.3712-УР20КМ","26.02.2020","2675,159236","35"
"Палец 01.3712-УР20КМ","2019-07-06 00:00:00","2675,159236","50"
"Палец 01.3712-УР20КМ","2019-07-06 00:00:00","2675,159236","10"
"Палец 01.3712-УР20КМ","2019-12-25 00:00:00","2675,159236","50"
"Палец 01.3712-УР20КМ","2020-05-25 00:00:00","2675,159236","50"
"Палец 01.3712-УР20КМ","06.03.2020","2675,159236","15"
"Палец 01.3712-УР20КМ","20.05.2020","2675,159236","50"
"Палец 01.3712-УР20КМ","22.03.2021","2675,159236","1"
"Палец 01.3712-УР20КМ","06.04.2021","2675,159236","3"
"Палец 01.3712-УР20КМ","2020-07-05 00:00:00","2675,159236","50"
"Палец 01.3712-УР20КМ","04.06.2021","2675,159236","4"
"Палец 01.3712-УР20КМ","30.06.2021","2675,159236","44"
"Палец 01.3712-УР20КМ","21.08.2021","2675,159236","10"
"Палец 01.3712-УР20КМ","11.11.2021","2866,242038","104"
"Палец 01.3712-УР20КМ","15.10.2021","2675,159236","2"
"Палец 01.3712-УР20КМ","15.10.2021","2866,242038","4"
"Палец 01.3712-УР20КМ","2021-04-05 00:00:00","2675,159236","1"
"Палец 1080.02.13","2019-10-30 00:00:00","3503,184713","8"
"Палец 1080.02.13","2021-09-05 00:00:00","3503,184713","7"
"ПАЛЕЦ 1080.02.13","2017-07-20 00:00:00","2598,726115","12"
"Палец 1080.02.22","2019-10-30 00:00:00","4535,031847","10"
"Палец 1080.02.22","2020-07-20 00:00:00","4535,031847","4"
"Палец 1080.05.304","2021-06-06 00:00:00","1624,203822","6"
"Палец 1080.20.102 ","2019-10-15 00:00:00","764,3312102","8"
"Палец 1080.28.31 ","16.10.2019","509,5541401","8"
"Палец 1080.28.31 ","2020-08-15 00:00:00","509,5541401","16"
"Палец 1080.28.31 ","10.08.2020","509,5541401","16"
"Палец 1080.28.31 ","2019-10-15 00:00:00","509,5541401","8"
"ПАЛЕЦ 1080.34.02 ЗВЕНА","2017-07-20 00:00:00","187,2611465","30"
"Палец 33.04.00.03-005СБ","2021-03-20 00:00:00","881,5286624","6"
"Палец 3550.05.13.003 ","2020-01-10 00:00:00","3407,643312","30"
"Палец 3550.05.13.003 ","2019-12-05 00:00:00","3407,643312","20"
